Orden de gobierno,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Responsable de la UC,Código del expediente,Referencia del expediente,Clave CUCOP,Título del expediente,Plantilla del expediente,Fundamento legal,Número de procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo Procedimiento,Forma de participación,Código del contrato,Núm. de control del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe DRC,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Clave del programa federal,Fecha de firma del contrato,Contrato marco,Compra consolidada,Contrato plurianual,Clave de cartera SHCP,Folio en el RUPC,rfc,Proveedor o contratista,Estratificación,Clave del país de la empresa,RFC verificado en el SAT,Crédito externo,Organismo financiero,Dirección del anuncio
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR024,"IMSS-OOAD, Estado de México Poniente, Coordinación de Abastecimiento y Equipamiento #050GYR024",Vanessa Gabriela Ortega Pineda,2536259,LA-050GYR024-E606-2022 ,2210,"Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023.",01. Licitación Pública LAASSP,,LA-050GYR024-E606-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:14,2022-12-09 08:30,,Adquisiciones,,Electrónica,2932297,D2M0202,"Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023. ","Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023. ",2023-01-01,2023-12-31,"88,469",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"4,697",ADI991022KX2,ABASTOS Y DISTRIBUCIONES INSTITUCIONALES SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2536259
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR024,"IMSS-OOAD, Estado de México Poniente, Coordinación de Abastecimiento y Equipamiento #050GYR024",Vanessa Gabriela Ortega Pineda,2536259,LA-050GYR024-E606-2022 ,2210,"Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023.",01. Licitación Pública LAASSP,,LA-050GYR024-E606-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:14,2022-12-09 08:30,,Adquisiciones,,Electrónica,2932315,D2M0204,"Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023. ","Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023. ",2023-01-01,2023-12-31,"181,648",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"4,521",PRO921020PY4,"PAN ROL, SA DE CV",,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2536259
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR024,"IMSS-OOAD, Estado de México Poniente, Coordinación de Abastecimiento y Equipamiento #050GYR024",Vanessa Gabriela Ortega Pineda,2536259,LA-050GYR024-E606-2022 ,2210,"Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023.",01. Licitación Pública LAASSP,,LA-050GYR024-E606-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:14,2022-12-09 08:30,,Adquisiciones,,Electrónica,2932326,D2M0203,"Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023. ","Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023. ",2023-01-01,2023-12-31,"6,106,487",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"4,521",PRO921020PY4,"PAN ROL, SA DE CV",,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2536259
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR024,"IMSS-OOAD, Estado de México Poniente, Coordinación de Abastecimiento y Equipamiento #050GYR024",Vanessa Gabriela Ortega Pineda,2536259,LA-050GYR024-E606-2022 ,2210,"Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023.",01. Licitación Pública LAASSP,,LA-050GYR024-E606-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:14,2022-12-09 08:30,,Adquisiciones,,Electrónica,2932333,D2M0205,"Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023. ","Adquisición De Víveres Con Entrega Y Distribución En Las Unidades Médicas Hospitalarias, Guarderías Y Régimen IMSS-Bienestar Para El Ejercicio 2023. ",2023-01-01,2023-12-31,"242,966",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"4,521",PRO921020PY4,"PAN ROL, SA DE CV",,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2536259
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2932335,988E03622008,DPA prevalentes 988E03622008,Diálisis Peritoneal Automatizada prevalentes 988E03622008,2023-01-01,2023-12-31,"22,513,317",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2932413,988E03622009,DPA prevalentes 988E03622009,Diálisis Peritoneal Automatizada prevalentes 988E03622009,2023-01-01,2023-12-31,"29,224,017",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2932426,988E03622010,DPA prevalentes 988E03622010,Diálisis Peritoneal Automatizada prevalentes 988E03622010,2023-01-01,2023-12-31,"26,125,766",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2932438,988E03622011,DPA prevalentes 988E03622011,Diálisis Peritoneal Automatizada prevalentes 988E03622011,2023-01-01,2023-12-31,"18,204,448",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2932452,988E03622012,DPA prevalentes 988E03622012,Diálisis Peritoneal Automatizada prevalentes 988E03622012,2023-01-01,2023-12-31,"32,072,302",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933331,988E03622013,DPA prevalentes 988E03622013,Diálisis Peritoneal Automatizada prevalentes 988E03622013,2023-01-01,2023-12-31,"29,696,006",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933339,988E03622014,DPA prevalentes 988E03622014,Diálisis Peritoneal Automatizada prevalentes 988E03622014,2023-01-01,2023-12-31,"43,574,226",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933361,988E03622015,DPA prevalentes 988E03622015,Diálisis Peritoneal Automatizada prevalentes 988E03622015,2023-01-01,2023-12-31,"40,799,452",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933538,988E03622016,DPA prevalentes 988E03622016,Diálisis Peritoneal Automatizada prevalentes 988E03622016,2023-01-01,2023-12-31,"16,776,751",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933547,988E03622017,DPA prevalentes 988E03622017,Diálisis Peritoneal Automatizada prevalentes 988E03622017,2023-01-01,2023-12-31,"16,019,091",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR011,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR011,Carlos Ahmed Aguilar Castillejos,2530689,LA-050GYR011-E366-2022,3390,LA-050GYR011-E366-2022 SERVICIO DE GUARDERIA 2023-2027,01. Licitación Pública LAASSP,,LA-050GYR011-E366-2022,2022-12-19 00:00:00 GMT,2022-10-26 10:22,2022-12-09 10:00,,Servicios,,Electrónica,2933585,U-1614,U-1614.- LA-050GYR011-E366-2022 SERVICIO DE GUARDERIA 2023-2027,"LICITACIÓN PÚBLICA NACIONAL NÚMERO LA-050GYR011-E366-2022
CONTRATACIÓN DEL SERVICIO DE GUARDERÍA PLURIANUAL CON VIGENCIA DE 5 AÑOS, 2023-2027, EN EL ESQUEMA VECINAL COMUNITARIO ÚNICO Y GUARDERIA INTEGRADORA, PARA EL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA ESTATAL YUCATÁN.
",2023-01-01,2027-12-31,"80,823,660",MXN,Activo,0,,2023-01-02 00:00:00 GMT,No se utilizó el Contrato Marco,0,1,,,GKM971015IX4,GUARDERIA Y KINDER MONTESSORI ITZIMNA SCP,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2530689
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR011,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR011,Carlos Ahmed Aguilar Castillejos,2530689,LA-050GYR011-E366-2022,3390,LA-050GYR011-E366-2022 SERVICIO DE GUARDERIA 2023-2027,01. Licitación Pública LAASSP,,LA-050GYR011-E366-2022,2022-12-19 00:00:00 GMT,2022-10-26 10:22,2022-12-09 10:00,,Servicios,,Electrónica,2933586,Y-0017,Y-0017.- LA-050GYR011-E366-2022 SERVICIO DE GUARDERIA 2023-2027,"LICITACIÓN PÚBLICA NACIONAL NÚMERO LA-050GYR011-E366-2022
CONTRATACIÓN DEL SERVICIO DE GUARDERÍA PLURIANUAL CON VIGENCIA DE 5 AÑOS, 2023-2027, EN EL ESQUEMA VECINAL COMUNITARIO ÚNICO Y GUARDERIA INTEGRADORA, PARA EL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA ESTATAL YUCATÁN.
",2023-01-01,2027-12-31,"102,654,471",MXN,Activo,0,,2023-01-02 00:00:00 GMT,No se utilizó el Contrato Marco,0,1,,,CEI050411PG2,CENTRO EDUCATIVO ITZIMNA AC,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2530689
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR025,IMSS-Coordinación de Abastecimiento y Equipamiento de la Delegación Sur del Distrito Federal #050GYR025,Hector Cruz Wintergerst,2533072,AA-050GYR025-E238-2022,3430,SERVICIO DE RECOLECCIÓN Y TRASLADO DE VALORES PARA EL VELATORIO N° 1 DOCTORES A TRAVÉS DEL FIDEICOMISO DE BENEFICIOS SOCIALES (FIBESO) PARA EL EJERCICIO 2023,05. Adjudicación Directa LAASSP,Art. 42 párrafo primero,AA-050GYR025-E238-2022,,2022-11-01 11:21,2022-11-04 10:00,,Servicios,,Electrónica,2933645,02/DOC/23,SERVICIO DE RECOLECCIÓN Y TRASLADO DE VALORES,SERVICIO DE RECOLECCIÓN Y TRASLADO DE VALORES PARA EL VELATORIO N° 1 DOCTORES A TRAVÉS DEL FIDEICOMISO DE BENEFICIOS SOCIALES (FIBESO) PARA EL EJERCICIO 2023.,2023-01-01,2023-12-31,"113,791",MXN,Activo,0,,2022-12-26 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"11,871",STV8406119B6,SEGURITEC TRANSPORTE DE VALORES SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2533072
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2517865,334,3390,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL COMUNITARIA,01. Licitación Pública LAASSP,,LA-050GYR005-E334-2022,2022-12-16 00:00:00 GMT,2022-11-24 11:56,2022-12-09 10:30,,Servicios,,Electrónica,2933694,CCGN221921050295,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL COMUNITARIA,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL,2023-01-01,2024-01-01,"80,515,822",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,1,,,CDI020529AD4,CENTRO DE DESARROLLO INFANTIL MONARCA SC,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2517865
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2517865,334,3390,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL COMUNITARIA,01. Licitación Pública LAASSP,,LA-050GYR005-E334-2022,2022-12-16 00:00:00 GMT,2022-11-24 11:56,2022-12-09 10:30,,Servicios,,Electrónica,2933695,CCGN221921050296,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL COMUNITARIA,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL,2023-01-01,2024-01-01,"80,836,603",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,1,,,IEC9307026S8,INSTITUTO DE EDUCACION Y CULTURA PATRIA Y CULTURA SC,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2517865
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2517865,334,3390,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL COMUNITARIA,01. Licitación Pública LAASSP,,LA-050GYR005-E334-2022,2022-12-16 00:00:00 GMT,2022-11-24 11:56,2022-12-09 10:30,,Servicios,,Electrónica,2933696,CCGN221921050297,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL COMUNITARIA,LA-050GYR005-E334-2022 SREV GUARDERIA VECINAL,2023-01-01,2024-01-01,"66,080,716",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,1,,,MPA010801SZ3,MEJIA Y PEÑA ASOCIADOS SC,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2517865
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933737,988E03622018,DPA prevalentes 988E03622018,Diálisis Peritoneal Automatizada prevalentes 988E03622018,2023-01-01,2023-12-31,"25,435,719",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933759,988E03622019,DPA prevalentes 988E03622019,Diálisis Peritoneal Automatizada prevalentes 988E03622019,2023-01-01,2023-12-31,"34,606,891",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933772,988E03622020,DPA prevalentes 988E03622020,Diálisis Peritoneal Automatizada prevalentes 988E03622020,2023-01-01,2023-12-31,"87,148,451",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933778,988E03622021,DPA prevalentes 988E03622021,Diálisis Peritoneal Automatizada prevalentes 988E03622021,2023-01-01,2023-12-31,"14,817,598",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933787,988E03622022,DPA prevalentes 988E03622022,Diálisis Peritoneal Automatizada prevalentes 988E03622022,2023-01-01,2023-12-31,"7,604,936",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933794,988E03622023,DPA prevalentes 988E03622023,Diálisis Peritoneal Automatizada prevalentes 988E03622023,2023-01-01,2023-12-31,"13,360,022",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933809,988E03622024,DPA prevalentes 988E03622024,Diálisis Peritoneal Automatizada prevalentes 988E03622024,2023-01-01,2023-12-31,"3,937,751",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR988,IMSS-DA-UADQ-CABCS-DSI #050GYR988,Moisés Octavio Limón Ortega,2553002,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,3390,Diálisis Peritoneal Automatizada (DPA) prevalentes 2023 AA-050GYR988-E36-2022,05. Adjudicación Directa LAASSP,Art. 41 fr. I,AA-050GYR988-E36-2022,,2022-12-15 19:31,2022-12-15 17:50,,Servicios,,Presencial,2933821,988E03622025,DPA prevalentes 988E03622025,Diálisis Peritoneal Automatizada prevalentes 988E03622025,2023-01-01,2023-12-31,"7,994,829",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"3,721",BAX871207MN3,BAXTER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553002
